voice title,voice description,reference_audio,preview_image (svdq_fluxdev_fp4),SVDQ-Images,preview_audio (tts_mgm),Tags,MGM WER
"Chorus master, booming and rhythmicm (Senior Male)","Pristine studio-quality audio, deep and commanding, featuring a older male chorus master. His voice is exceptionally deep, booming, and inherently rhythmic, delivered with authoritative precision to guide a choir. He speaks with a clear, resonant Standard English accent at a slow, deliberate, and powerful pace, often with sustained, rhythmic vocalizations for emphasis.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/17_chorus-master-booming-and-rhythmic.mp3,https://s3.renderplatform.com/user-assets/preview/gr_caadf36458ac43d0b55e3f4fd64ffbdb.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_7feb1be1cd084b37b193c0011bfd8a3f.mp3,"Senior, Male",
"Melodrama narrator, exaggerated and loud (Middle-aged Male)","Pristine studio-quality audio, overtly theatrical and booming, featuring a middle-aged male melodrama narrator. Their voice is deep, incredibly dramatic, and often exaggeratedly loud, delivering every plot twist and emotional climax with maximal, over-the-top emphasis. They speak with a theatrical Standard American accent, at a slow, deliberate, and highly expressive pace, with prolonged, dramatic pauses and vocal flourishes.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/18_melodrama-narrator-exaggerated-and-loud.mp3,https://s3.renderplatform.com/user-assets/preview/gr_a3ec8bb13c664822b1e9f1b964ff96af.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_8c68eb816cc74a1b8aee675754bd11fa.mp3,"Middle-aged, Male",
"Fairy tale crone, cackling","Low-fidelity, raspy, and high-pitched studio-quality audio, imbued with a dry, unsettling quality, featuring an older female fairy tale crone. Her voice is thin, gravelly, and inherently sinister, punctuated by frequent, high-pitched cackles that convey malevolent glee. She speaks with a stylized, ancient, or witch-like accent, at a slow, deliberate, and menacing pace, with long, creepy pauses.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/19_fairy-tale-crone-cackling.mp3,https://s3.renderplatform.com/user-assets/preview/gr_d64e00a9757e454fa84d14d3007c4ef2.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_82b8cfe3dde6432eaeefa7bb4710c45a.mp3,neutral,
"Romantic poet, tender and wistful (Middle-aged Female)","Pristine studio-quality audio, soft and melodious, featuring a middle-aged female romantic poet. Their voice is gentle, warm, and inherently tender, delivering poetic verses with a wistful, heartfelt emotion and lyrical grace. They speak with a refined British or Standard American accent, at a slow, rhythmic, and expressive pace, with tender pauses that emphasize profound feeling.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/20_romantic-poet-tender-and-wistful.mp3,https://s3.renderplatform.com/user-assets/preview/gr_b06d8516d1c843eb82d2087a74f5573d.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_cd347bc83d9443c79ad1cf635a5b8771.mp3,"Middle-aged, Female",
"Cyber-wizard, mixing magic with tech (Middle-aged Male)","Pristine studio-quality audio, clean yet subtly imbued with digital glitches and ethereal resonance, featuring a middle-aged male cyber-wizard. Their voice is intelligent and articulate, blending traditional mystical inflections with a futuristic, often slightly synthesized timbre. They speak with a clear Standard American accent at a moderate, precise pace, capable of rapid-fire technical jargon mixed with ancient-sounding incantations.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/21_cyber-wizard-mixing-magic-with-tech.mp3,https://s3.renderplatform.com/user-assets/preview/gr_14ff0cd70ef84fa494c56d08c726910b.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_f7ea82efd9c44993a3e627379ebf97a4.mp3,"Middle-aged, Male",
"Vampire astronaut, cold and eerie (Senior Male)","Pristine studio-quality audio, deep and smooth, imbued with a chilling, ethereal resonance and a hint of a synthetic helmet filter, featuring a middle-aged male vampire astronaut. Their voice is low-pitched, aristocratic, and inherently eerie, delivered with an ancient, detached calm and a predatory undertone. They speak with a refined Eastern European accent, at a slow, deliberate, and measured pace, with long, cold pauses.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/22_vampire-astronaut-cold-and-eerie.mp3,https://s3.renderplatform.com/user-assets/preview/gr_221bff5911e548168d2f08e31118194f.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_4e6beeaba95540f78f8c468c6859ba8c.mp3,"Senior, Male",
"Mech-knight, robotic yet chivalrous (Middle-aged Male)","Pristine studio-quality audio, deep and resonant, imbued with a subtle, mechanical whirring or metallic clank, featuring a middle-aged male mech-knight. His voice is powerful and unwavering, possessing a slight robotic inflection while maintaining a noble, chivalrous tone. He speaks with a clear, formal British accent, at a slow, deliberate, and firm pace, each word delivered with martial honor.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/23_mech-knight-robotic-yet-chivalrous.mp3,https://s3.renderplatform.com/user-assets/preview/gr_8054c0f697fc472a9bf9aaedeb78d4fd.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_e14174d86609440ea49fd0ddc8b38db5.mp3,"Middle-aged, Male",
"Elemental spirit AI, echoing (Senior Male)","Pristine studio-quality audio, ethereal and deeply resonant, imbued with the distinct, echoing qualities of wind, water, earth, or fire, featuring an older male Elemental Spirit AI. Its voice is smooth, ancient, and multi-layered, conveying profound natural power and timeless wisdom. It speaks with an unaccented, flowing English, at a slow, deliberate, and rhythmic pace, each word resonating with its elemental essence.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/24_elemental-spirit-ai-echoing.mp3,https://s3.renderplatform.com/user-assets/preview/gr_b4fca36fe2bc4773ab3983efd6c98db2.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_a9195152b7344f4b9a36c272e30bbf6c.mp3,"Senior, Male",
"Dragon cyborg, metallic roars","Low-fidelity, visceral studio-quality audio, imbued with a deep, echoing guttural resonance, combined with distinct metallic grinding and synthesized growls, featuring an ageless, massive Dragon Cyborg. Its voice is a profound, rumbling growl, primal yet distorted, consisting of powerful roars and heavily augmented vocalizations. It speaks with no discernible human accent, at an extremely slow, deliberate, and terrifyingly impactful pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/25_dragon-cyborg-metallic-roars.mp3,https://s3.renderplatform.com/user-assets/preview/gr_d4ac85d270444c06a1293638c0899322.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_426a286433c64d1abc49145eb90eba38.mp3,neutral,
"Star mage, cosmic and ethereal (Middle-aged Male)","Pristine studio-quality audio, shimmering and profoundly resonant, imbued with a subtle, echoing quality that evokes deep space, featuring an ageless, middle-aged male  mage. Their voice is soft, ethereal, and inherently mystical, conveying vast cosmic knowledge and an otherworldly connection to the stars. They speak with an unaccented, flowing English, at a slow, deliberate, and awe-struck pace, with long, contemplative pauses.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/26_star-mage-cosmic-and-ethereal.mp3,https://s3.renderplatform.com/user-assets/preview/gr_e1c16817f17b4a7ea4dd9319bc3db910.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_d8d0de0378bf488698b3e5dc5d1a8344.mp3,"Middle-aged, Male",
"Druid-hacker hybrid, nature and code (Middle-aged Female)","Pristine studio-quality audio, clean yet subtly infused with the sounds of rustling leaves and digital hums, featuring a middle-aged female druid-hacker hybrid. Their voice is intelligent and articulate, blending an earthy, natural warmth with a precise, almost synthetic clarity for technical jargon. They speak with a clear Standard American accent, at a moderate, flowing pace, capable of shifting between ancient wisdom and rapid-fire coding explanations.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/27_druid-hacker-hybrid-nature-and-code.mp3,https://s3.renderplatform.com/user-assets/preview/gr_02c2cf29d2c749609449670e89c7b313.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_86f2636464d646249611d6c0166a0cb5.mp3,"Middle-aged, Female",
"Alien sorcerer, strange inflections","Pristine studio-quality audio, with an otherworldly, slightly guttural or airy timbre, featuring an ageless, gender-neutral alien sorcerer. Their voice has a unique, non-human intonation and rhythm, delivering arcane pronouncements with an unsettling blend of alien wisdom and dark power. They speak with a distinctly alien yet understandable accent, at a deliberate, often measured pace, with strange, mystical pauses.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/28_alien-sorcerer-strange-inflections.mp3,https://s3.renderplatform.com/user-assets/preview/gr_4a77a3010e0f4ea792088f36b42e7c20.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_8c13a2e776f848bd99a21e6bfcd77963.mp3,neutral,
Steampunk pirate captain (Middle-aged Male),"Low-fidelity, rugged studio-quality audio, subtly infused with the clank of gears and steam, featuring a middle-aged male steampunk pirate captain. His voice is deep, boisterous, and charismatic, with a gruff, adventurous edge, commanding his airship with confidence. He speaks with a strong, classic British pirate accent, at an energetic, often swaying, and authoritative pace, punctuated by hearty shouts.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/29_steampunk-pirate-captain.mp3,https://s3.renderplatform.com/user-assets/preview/gr_7e2effddb7654f228d866719f253dc0f.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_1f7a0c8d2de14a289384211a3e75702d.mp3,"Middle-aged, Male",
"Necromancer hacker, glitchy and dark (Senior Female)","Low-fidelity, guttural studio-quality audio, imbued with distinct digital glitches and a chilling, echoing resonance, featuring an older female necromancer hacker. Their voice is deep, raspy, and inherently dark, often breaking into digital distortions or unholy whispers, reflecting their twisted blend of tech and dark magic. They speak with a stylized, often ancient or guttural accent, at an erratic, halting pace, punctuated by unsettling cackles and digital static.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/30_necromancer-hacker-glitchy-and-dark.mp3,https://s3.renderplatform.com/user-assets/preview/gr_5965229f833046e6914d4b7a71319167.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_b0ba3f23e4d94957a506c046f2cbba8e.mp3,"Senior, Female",
"Space priest, holy but futuristic (Middle-aged Male)","Pristine studio-quality audio, resonant and clear, imbued with a subtle, clean, futuristic filter, featuring a middle-aged to middle-aged male  space priest. Their voice is deep, solemn, and profoundly spiritual, yet possesses a modern, almost synthetic clarity. They speak with a refined, unaccented English, at a slow, deliberate, and reverent pace, delivering sermons with both ancient conviction and futuristic hope.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/31_space-priest-holy-but-futuristic.mp3,https://s3.renderplatform.com/user-assets/preview/gr_d8ce381b91b04290950d6162611fb4ac.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_3a30cd0f08c84727a2ac1a61ac45b07d.mp3,"Middle-aged, Male",
"Crystal AI oracle, shimmering tone (Middle-aged Male)","Pristine studio-quality audio, ethereal and crystalline, imbued with a delicate, shimmering resonance, featuring an ageless, middle-aged female AI Oracle. Its voice is soft, clear, and inherently melodic, possessing a synthetic yet beautiful timbre that conveys profound, ancient wisdom. It speaks with an unaccented, flowing English, at a slow, deliberate, and contemplative pace, with pauses that sparkle like light through crystal.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/32_crystal-ai-oracle-shimmering-tone.mp3,https://s3.renderplatform.com/user-assets/preview/gr_172337f7d70f4e929666cf88f566e087.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_7bf9d3c83ac54be18716822070e36d60.mp3,"Middle-aged, Male",
"Cyberpunk bard, rhythmic and electronic (Middle-aged Male)","Pristine studio-quality audio, vibrant and edgy, subtly infused with electronic beats or synth arpeggios, featuring a middle-aged male cyberpunk bard. Their voice is energetic, charismatic, and inherently rhythmic, delivering verses or narratives with a dynamic, street-smart flair. They speak with a clear, urban-tinged Standard American accent, at a fast, flowing, and often syncopated pace, reflecting the pulse of the neon city.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/33_cyberpunk-bard-rhythmic-and-electronic.mp3,https://s3.renderplatform.com/user-assets/preview/gr_f6cbffc19aae45adbbe4fe15941ce134.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_19f525249a3342c1a59a0c2eaf066abf.mp3,"Middle-aged, Male",
Bio-mechanical beast growls,"Low-fidelity, visceral studio-quality audio, imbued with a deep, echoing guttural resonance, combined with distinct mechanical grinding and synthesized growls, featuring an ageless, massive Bio-Mechanical Beast. Its voice is a profound, rumbling growl, primal yet distorted, consisting of powerful roars and heavily augmented vocalizations. It speaks with no discernible human accent, at an extremely slow, deliberate, and terrifyingly impactful pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/34_bio-mechanical-beast-growls.mp3,https://s3.renderplatform.com/user-assets/preview/gr_929c6e6c9f5845aca63745854bbef704.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_555a1d64cbe7439382aeb1708f35c0d0.mp3,neutral,
