voice title,voice description,reference_audio,,SVDQ-Images,mgm_preview_audio,tts_preview_audio,Tags,MGM WER,TTS WER
Medusa Hissing and Chilling (Teen Female),"Studio-quality; an eerie teen female voice with soft hissing consonants, cool restraint, and a chilling, serpentine calm.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/05_medusa-hissing-and-chilling.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_90038ba2eb0444fb81a6f620b4c190b7.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_58505809dba043c1891fc1f22fd4c0c3.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_05_medusa-hissing-and-chilling_1.mp3,"Teen, Female",,
Hercules Strong and Proud (Middle-aged Male),"Studio-quality; a firm male with steady, heroic projection, clear enunciation, and confident, upbeat pacing.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/06_hercules-strong-and-proud.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_d5432fe181b94052a79cb2c1273fb050.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_55fd4e20f1bb48b8a238f4abc6369ca4.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_06_hercules-strong-and-proud_1.mp3,"Middle-aged, Male",,
Phoenix Majestic and Fiery (Middle-aged Male),"Studio-quality; a bright, inspiring voice with warm resonance and rising, triumphant cadences that feel uplifting.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/09_phoenix-majestic-and-fiery.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_a2bcda3167e249d2b378e821185c0b8c.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_946868b1846449658ba7fe21e81d0cde.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_09_phoenix-majestic-and-fiery_1.mp3,"Middle-aged, Male",,
Norse Seeress Cryptic (Senior Female),"Studio-quality; an aged female oracle—low, whispery overtones, deliberate pacing, and portentous phrasing.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/11_norse-seeress-cryptic.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_952a00bda46549cd8b78574f2ac9f9ea.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_a6948bb64f014adcbf48425244aaf02a.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_11_norse-seeress-cryptic_1.mp3,"Senior, Female",,
Centaur Noble and Wise (Middle-aged male),"Studio-quality; a dignified male with calm mid-low register, patient cadence, and teacher-like clarity.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/12_centaur-noble-and-wise.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_41e17fa5cffd438899e243142a28ed4d.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_9d1b089691aa410ba12fb5afd700d58e.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_12_centaur-noble-and-wise_1.mp3,"Middle-aged, male",,
Oracle of Delphi Mysterious (Middle-aged Female),"Studio-quality; a veiled, mystical middle-aged female voice with soft echoes in cadence, slow emphasis, and prophetic aura.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/13_oracle-of-delphi-mysterious.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_4a13deab66e8417aa9bbd97d66a1d135.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_85ac6612d8084cc19b0533fecdbde350.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_13_oracle-of-delphi-mysterious_1.mp3,"Middle-aged, Female",,
Trickster God Playful and Mocking,"Studio-quality; a nimble, cheeky voice with quick tempo changes, light laughter in the breath, and teasing inflection.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/14_trickster-god-playful-and-mocking.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_d5a7124e7b364b3abd4129b2bdd35fa4.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_df9e11528cbb45c8a7b73aabb063e0b9.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_14_trickster-god-playful-and-mocking_1.mp3,neutral,,
Moon Goddess (Soft and Cool),"Studio-quality; a cool, breath-soft female with gentle pace, quiet emphasis, and serene nocturnal calm.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/16_moon-goddess-soft-and-cool.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_1d85f6aecd564dfaac7ac31dbc47304c.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_6089368e3f0146ccb4d335434cd2f4ff.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_16_moon-goddess-soft-and-cool_1.mp3,neutral,,
Warrior Demigod (Commanding),"Studio-quality; a strong male commander—crisp diction, clipped authority, and decisive stress patterns.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/17_warrior-demigod-commanding.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_90b4363496f9403192a3b1215b1c61ee.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_06fb346c0ca3439a9781f85d30389b64.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_17_warrior-demigod-commanding_1.mp3,neutral,,
Desperate Survivor (Middle-aged Male),"A young adult, male  with a raspy, hoarse, and urgent tone, strained with exhaustion and fierce desperation.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/16_desperate-survivor.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_3d1596bbde0d450eac720a584635fec6.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_4ba594b6588f4974bebcd755e0dd4b0a.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_16_desperate-survivor_1.mp3,neutral,,
Gentle Comforter (Middle-aged Male),"A middle-aged male with a soft, smooth, and profoundly warm presence, radiating calm reassurance and empathy.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/18_gentle-comforter.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_238b7cffca064f469d600164e168688b.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_67b43a7e251b4f398a7a801a51de25b7.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_18_gentle-comforter_1.mp3,"Middle-aged, Male",,
Evil Sorcerer with Crackling Power (Senior Male),"Pristine studio-quality audio, imbued with a subtle, dark, magical crackle, featuring an older male evil sorcerer. His voice is deep, raspy, and inherently menacing, often shifting in pitch with malevolent glee and exuding an aura of dark, volatile power. He speaks with a theatrical British accent, at a slow, deliberate pace that quickens with bursts of manic energy, savoring every dark word and incantation.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/01_evil-sorcerer-with-crackling-power.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_c3bae2c7ac1a49998eff93f734051068.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_e7cf052dc00a4bd0a5816cabbcc689bf.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_01_evil-sorcerer-with-crackling-power_1.mp3,"Senior, Male",,
Cruel Warlord Deep and Threatening (Middle-aged Male),"Excellent studio-quality audio, powerful and resonant, featuring a middle-aged male cruel warlord. His voice is deep, guttural, and profoundly threatening, exuding raw power and unyielding dominance with a harsh, unmerciful timbre. He speaks with a rough, commanding accent, possibly Eastern European or a harsh fantasy accent, at a slow, deliberate, and forceful pace, each word a chilling command.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/02_cruel-warlord-deep-and-threatening.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_804c6569f7154b08a4049a8a532393a3.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_cdce642f71f9496898ea7309be73cebe.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_02_cruel-warlord-deep-and-threatening_1.mp3,"Middle-aged, Male",,
Dark Queen Icy and Ruthless (Middle-aged Female),"Pristine studio-quality audio, imbued with a cold, almost crystalline resonance, featuring an ageless middle-aged female dark queen. Her voice is smooth, deep, and utterly devoid of warmth, delivering pronouncements with an icy, ruthless calm and an inherent air of aristocratic cruelty. She speaks with a refined British accent, at a slow, deliberate, and perfectly controlled pace, each word precise and chillingly impactful.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/03_dark-queen-icy-and-ruthless.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_e78128d2a4ff42abbf98f1b355d0b1f1.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_f230dd0e980b44ac983e1ed846c857c3.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_03_dark-queen-icy-and-ruthless_1.mp3,"Middle-aged, Female",,
Cunning Thief Sly and Mocking (Middle-aged Female),"Excellent studio-quality audio, intimate and agile, featuring middle-aged female cunning thief. Their voice is light, smooth, and inherently sly, often imbued with a playful, mocking undertone and quick, hushed remarks. They speak with a Standard American accent, possibly with a subtle regional inflection, at a fast, nimble, and often whispering pace, conveying quick wit and elusive charm.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/04_cunning-thief-sly-and-mocking.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_a30845264cf64d44ad063485ff3fcff3.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_1de0000bf4b04084804707f4c0036e1d.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_04_cunning-thief-sly-and-mocking_1.mp3,"Middle-aged, Female",,
Witch Doctor with Eerie Chants (Senior Female),"Low-fidelity, ethereal studio-quality audio, imbued with a subtle, unsettling echo and an earthy, guttural quality, featuring an older female witch doctor. Their voice is raspy, rhythmic, and often delivered in eerie, guttural chants or unsettling whispers, conveying ancient, dark magic. They speak with a tribal or guttural fantasy accent, at a slow, deliberate, and ritualistic pace, with pauses for dramatic and mystical effect.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/05_witch-doctor-with-eerie-chants.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_ceae948838f64115989b4a6879fd6255.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_402e1782cd5a4cfc8eaf376e6aa7ce4a.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_05_witch-doctor-with-eerie-chants_1.mp3,"Senior, Female",,
Shadow Beast Growling Menace (Senior Male),"Low-fidelity, visceral studio-quality audio, imbued with a deep, echoing guttural resonance, featuring an older male , massive Shadow Beast. Its voice is a profound, rumbling growl, primal and overtly menacing, consisting of powerful roars and guttural vocalizations rather than distinct words. It speaks with no discernible human accent, at a slow, deliberate, and terrifyingly impactful pace, each sound a testament to its raw, shadowy power.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/06_shadow-beast-growling-menace.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_158e9230f2d847b68965c3051b575516.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_21dca91a4e904d98acc1f02703d269da.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_06_shadow-beast-growling-menace_1.mp3,"Senior, Male",,
Mad Necromancer Manic Tone (Senior Female),"Excellent studio-quality audio, slightly unhinged, featuring an older  female mad necromancer. Their voice is high-pitched, cackling, and intensely manic, often shifting rapidly between whispered secrets and loud, deranged exclamations, reflecting their unstable mind. They speak with a theatrical, often slightly German-tinged accent, at an erratic, fast, and accelerating pace, with bursts of maniacal laughter.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/07_mad-necromancer-manic-tone.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_f4e3de78ccac478799a3d051b10ef26b.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_98b143d107ea4ad9a7a3f031be911f07.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_07_mad-necromancer-manic-tone_1.mp3,"Senior, Female",,
