voice title,voice description,reference_audio,preview_image (svdq_fluxdev_fp4),SVDQ-Images,preview_audio (tts_mgm),Tags,MGM WER
Urban Adventurer Street-Smart (Middle-aged Female),"Excellent studio-quality audio, subtly suggesting a bustling city backdrop, featuring a middle-aged female urban adventurer. Their voice is confident, edgy, and practical, often with a slightly cynical yet energetic timbre, embodying street-smart resilience. They speak with a distinct New Yorker, Cockney, or specific urban regional accent at a fast, sharp, and direct pace, making quick observations about their environment.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/13_urban-adventurer-street-smart.mp3,https://s3.renderplatform.com/user-assets/preview/gr_7c25506c1da34b85bd71f5e86517ce4d.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_9591f31b9867409bb3222ad599c04b9a.mp3,"Middle-aged, Female",
Lost Traveler Anxious but Curious (Teen Female),"Low-fidelity, slightly breathy studio-quality audio, with subtle ambient nature sounds, featuring a teen female lost traveler. Their voice is anxious, slightly hesitant, and breathy, yet infused with an underlying tone of wonder and curiosity as they navigate unfamiliar terrain. They speak with a Standard American accent at an erratic, hesitant pace, with nervous pauses that quicken with new discoveries.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/15_lost-traveler-anxious-but-curious.mp3,https://s3.renderplatform.com/user-assets/preview/gr_5d0cec8c0aca4ce29c0405f42f575648.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_4758ca23498e44209b9b8ac32f73cddd.mp3,"Teen, Female",
Volcano Scientist Describing Eruptions (Middle-aged Male),"Excellent studio-quality audio, possibly with subtle, ominous rumbling sounds, featuring a middle-aged male olcano scientist. Their voice is scientific, authoritative, and clear, yet filled with a profound sense of awe and controlled excitement when describing powerful eruptions. They speak with a clear Standard American accent at a measured and precise pace, with bursts of quick, intense description during climactic moments.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/16_volcano-scientist-describing-eruptions.mp3,https://s3.renderplatform.com/user-assets/preview/gr_ec413ac0983b44cfbccdb097423c81a0.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_0ad89ae570f847be9e920064a178bda9.mp3,"Middle-aged, Male",
Fisherman Storyteller Calm & Seasoned (Senior Male),"Clean studio-quality audio, with a subtle, open-air or sea ambiance, featuring an older male fisherman. His voice is deep, warm, and seasoned, slightly raspy from years spent at sea, exuding a calm and grounded wisdom. He speaks with a New England, maritime, or specific coastal accent at a slow, deliberate, and rhythmic pace, like the gentle lapping of waves, as he recounts his tales.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/17_fisherman-storyteller-calm-seasoned.mp3,https://s3.renderplatform.com/user-assets/preview/gr_5e84cd0fbaf94639b9c476c27b5d662c.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_e3dff115cfea44afb6e6f12a2327d0c2.mp3,"Senior, Male",
King with Booming Authority (Senior male),"Pristine studio-quality audio featuring an older male king whose voice is deep, booming, and profoundly resonant, exuding unquestionable authority and regal command. He speaks with a refined, clear British accent at a slow, deliberate, and impactful pace, making every royal decree sound absolute and powerful.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/01_king-with-booming-authority.mp3,https://s3.renderplatform.com/user-assets/preview/gr_d25ae242db25478493180fd118e2911a.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_8b3debf4c0fc4960a80424cf532619c0.mp3,"Senior, male",
Queen with Calm Wisdom (Senior Female),"Pristine studio-quality audio featuring an older female queen whose voice is smooth, serene, and warm, radiating majestic calm and profound wisdom. She speaks with a refined, clear British accent at a slow, measured, and comforting pace, delivering counsel with gentle yet firm authority.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/02_queen-with-calm-wisdom.mp3,https://s3.renderplatform.com/user-assets/preview/gr_3b9eef9ae95e4dd7887397b298f4043b.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_e0232a6032fc429280a527df08eae0c8.mp3,"Senior, Female",
Prince Earnest & Naive (Teen Male),"Excellent studio-quality audio featuring a teen male prince with a clear, bright, and slightly higher-pitched voice, embodying sincerity and a touch of youthful naivety. He speaks with a refined Standard English accent at a moderate, often slightly quick pace when excited, but can be hesitant when uncertain, conveying his earnest nature.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/03_prince-earnest-naive.mp3,https://s3.renderplatform.com/user-assets/preview/gr_346ed3efe468445f8a8f75ce0178f4ef.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_a8a0492df4244d56a7c43063b5427a0c.mp3,"Teen, Male",
Princess Elegant & Charming (Teen Female),"Pristine studio-quality audio featuring a teen female princess whose voice is smooth, clear, and melodic, exuding grace and an innate charm. She speaks with a refined British accent at a moderate, flowing, and poised pace, maintaining an elegant and approachable demeanor.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/04_princess-elegant-charming.mp3,https://s3.renderplatform.com/user-assets/preview/gr_5739bfd66d3d4b6ab9688beee18620fa.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_33c75246c1ad4944b19dde26039891f8.mp3,"Teen, Female",
Court Jester Playful & Mocking (Middle-aged Male),"Excellent studio-quality audio featuring a young adult to middle-aged male court jester with a high-pitched, theatrical, and energetic voice, frequently punctuated by mischievous cackles or a sarcastic edge. He speaks with a British accent at a fast, erratic, and playful pace, with sudden shifts in tone to deliver his jests and mockery.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/05_court-jester-playful-mocking.mp3,https://s3.renderplatform.com/user-assets/preview/gr_5b8a4a0db8a942a9a7914762a5225c7e.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_8af6618740294da89dcf9b524171f7bc.mp3,"Middle-aged, Male",
Royal Advisor Serious & Sharp (Middle-aged Male),"Pristine studio-quality audio featuring a middle-aged  male  royal advisor whose voice is deep, clear, and authoritative, radiating intelligence and a calm, sharp resolve. They speak with a refined British accent at a slow, deliberate, and precise pace, delivering analysis and counsel with unwavering conviction.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/06_royal-advisor-serious-sharp.mp3,https://s3.renderplatform.com/user-assets/preview/gr_7e6522065fba473a800fb83c1a3e0579.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_6fe334e55e7c4f549d1b5eee295d490d.mp3,"Middle-aged, Male",
Palace Guard Disciplined & Stern (Middle-aged Male),"Clean studio-quality audio featuring a young adult to middle-aged male palace guard whose voice is deep, resonant, and unwavering, delivering commands with stern discipline. They speak with a clear Standard English accent at a sharp, clipped, and direct pace, conveying their absolute adherence to duty.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/07_palace-guard-disciplined-stern.mp3,https://s3.renderplatform.com/user-assets/preview/gr_a47427f9ad6d43afb646113005773134.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_9352c696d900496ea240d52b08c576cf.mp3,"Middle-aged, Male",
Medieval Noblewoman Refined (Middle-aged Female),"Pristine studio-quality audio featuring a to middle-aged female medieval noblewoman. Her voice is smooth, elegant, and clear, possessing a gentle yet underlying strength, conveying her distinguished bearing. She speaks with a refined RP British accent at a slow, graceful, and measured pace, embodying her refined status.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/08_medieval-noblewoman-refined.mp3,https://s3.renderplatform.com/user-assets/preview/gr_ab8bf7c4108f48309531232ea9879181.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_b97b5660f2e1406f9d63c55c6fa0dc36.mp3,"Middle-aged, Female",
Tyrant King Arrogant & Harsh (Senior Male),"Pristine studio-quality audio featuring a older male tyrant king whose voice is deep, guttural, and menacing, often sneering or prone to sudden, harsh outbursts. He speaks with a strong, slightly sinister British accent at a slow, deliberate pace, punctuated by abrupt, cruel accelerations, conveying his arrogance and ruthlessness.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/09_tyrant-king-arrogant-harsh.mp3,https://s3.renderplatform.com/user-assets/preview/gr_d4f92f899b55484cb6cd39b5a99c84d0.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_6eefb6cc7c264a1a82ed5c5094e0f2ed.mp3,"Senior, Male",
Heroic Knight Noble & Steady (Middle-aged Male),"Excellent studio-quality audio featuring a middle-aged male heroic knight whose voice is deep, strong, and resolute, radiating unwavering honor and steadfastness. He speaks with a refined British accent at a moderate, steady, and firm pace, conveying calm bravery in the face of adversity.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/10_heroic-knight-noble-steady.mp3,https://s3.renderplatform.com/user-assets/preview/gr_9307f47fb455427181cc421785b75242.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_fc5b9e799dca4f9f9244a5a28722c152.mp3,"Middle-aged, Male",
Grand Duke Pompous & Slow (Teen Female),"Excellent studio-quality audio featuring a teen female grand duke whose voice is deep, resonant, and theatrically condescending, exuding an air of self-important pomposity. He speaks with an exaggerated RP British accent at an overly slow, deliberate pace, utilizing dramatic pauses to draw out his every pronouncement.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/12_grand-duke-pompous-slow.mp3,https://s3.renderplatform.com/user-assets/preview/gr_4d6c0ba5af334354a4a5af61dadaa209.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_e3c54590f2614052adbe59a8d3365e9a.mp3,"Teen, Female",
Royal Announcer Ceremonial (Middle-aged Male),"Broadcast-quality studio audio featuring a middle-aged male royal announcer whose voice is booming, majestic, and highly formal, delivered with exceptional resonance and perfect enunciation. They speak with a clear, ceremonial British RP accent at a slow, deliberate, and grand pace, incorporating significant pauses for dramatic effect.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/13_royal-announcer-ceremonial.mp3,https://s3.renderplatform.com/user-assets/preview/gr_799a484fc0384d24828d83b842461039.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_2862cf3eeb6d4b58afaa70179c615068.mp3,"Middle-aged, Male",
Royal Magician Mystical & Wise (Senior Male),"Pristine studio-quality audio, subtly infused with ethereal effects, featuring an older male  royal magician. Their voice is deep, resonant, and ancient, sometimes whispery or imbued with an otherworldly quality, conveying profound mystical wisdom. They speak with a refined, slightly mysterious British accent at a slow, deliberate, and contemplative pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/14_royal-magician-mystical-wise.mp3,https://s3.renderplatform.com/user-assets/preview/gr_4682a632caeb4e6c8807747ebbd600d7.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_b18dbd3a00e74542b103c6ee85c5902c.mp3,"Senior, Male",
King in Exile Sorrowful (Senior Male),"Clean studio-quality audio, perhaps slightly raw to imply hardship, featuring an older male king in exile. His voice is deep, melancholic, and world-weary, carrying a palpable sense of loss and resignation. He speaks with a refined British accent at a slow, somber pace, often with pensive pauses that convey his profound sorrow.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/15_king-in-exile-sorrowful.mp3,https://s3.renderplatform.com/user-assets/preview/gr_0b2ea2bdc1b04e05b7b7cc1207904408.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_fdf79753561c4085be12132451aae1de.mp3,"Senior, Male",
Professor Explaining Theories (Middle-aged Male),"Pristine studio-quality audio featuring a middle-aged  male professor whose voice is deep, articulate, and profoundly intelligent, radiating clarity and scholarly authority. They speak with a clear Standard English (neutral, British, or American) accent at a measured, clear, and deliberate pace, often quickening with intellectual enthusiasm when elucidating complex theories.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/01_professor-explaining-theories.mp3,https://s3.renderplatform.com/user-assets/preview/gr_305b1707e4924220820dbe22b706570e.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_c5851bcfb23d4ae19e22ced6c3555187.mp3,"Middle-aged, Male",
